PROJECT_NAME: scrapy
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/abnf_regexp.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/api.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/builder.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/compat.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/exceptions.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/iri.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/misc.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/normalizers.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/parseresult.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/uri.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/rfc3986/validators.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/six.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/ssl_match_hostname/__init__.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/packages/ssl_match_hostname/_implementation.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/poolmanager.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/request.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/response.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/__init__.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/connection.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/queue.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/request.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/response.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/retry.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/ssl_.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/timeout.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/url.py
Removing env/lib/python3.8/site-packages/pip/_vendor/urllib3/util/wait.py
Removing env/lib/python3.8/site-packages/pip/_vendor/webencodings/__init__.py
Removing env/lib/python3.8/site-packages/pip/_vendor/webencodings/labels.py
Removing env/lib/python3.8/site-packages/pip/_vendor/webencodings/mklabels.py
Removing env/lib/python3.8/site-packages/pip/_vendor/webencodings/tests.py
Removing env/lib/python3.8/site-packages/pip/_vendor/webencodings/x_user_defined.py
Removing env/lib/python3.8/site-packages/pkg_resources/__init__.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/__init__.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/appdirs.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/__about__.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/__init__.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_compat.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_structures.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/markers.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/requirements.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/utils.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/version.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py
Removing env/lib/python3.8/site-packages/pkg_resources/_vendor/six.py
Removing env/lib/python3.8/site-packages/pkg_resources/extern/__init__.py
Removing env/lib/python3.8/site-packages/pkg_resources/py31compat.py
Removing env/lib/python3.8/site-packages/pluggy-0.13.1.dist-info/
Removing env/lib/python3.8/site-packages/pluggy/__init__.py
Removing env/lib/python3.8/site-packages/pluggy/_tracing.py
Removing env/lib/python3.8/site-packages/pluggy/_version.py
Removing env/lib/python3.8/site-packages/pluggy/callers.py
Removing env/lib/python3.8/site-packages/pluggy/hooks.py
Removing env/lib/python3.8/site-packages/pluggy/manager.py
Removing env/lib/python3.8/site-packages/priority-1.3.0.dist-info/
Removing env/lib/python3.8/site-packages/priority/__init__.py
Removing env/lib/python3.8/site-packages/priority/priority.py
Removing env/lib/python3.8/site-packages/protego.py
Removing env/lib/python3.8/site-packages/protobuf-3.14.0-py3.8-nspkg.pth
Removing env/lib/python3.8/site-packages/protobuf-3.14.0.dist-info/
Removing env/lib/python3.8/site-packages/publicsuffix2-2.20191221.dist-info/
Removing env/lib/python3.8/site-packages/publicsuffix2/__init__.py
Removing env/lib/python3.8/site-packages/publicsuffix2/mpl-2.0.LICENSE
Removing env/lib/python3.8/site-packages/publicsuffix2/public_suffix_list.ABOUT
Removing env/lib/python3.8/site-packages/publicsuffix2/public_suffix_list.dat
Removing env/lib/python3.8/site-packages/py-1.8.1.dist-info/
Removing env/lib/python3.8/site-packages/py/__init__.py
Removing env/lib/python3.8/site-packages/py/__metainfo.py
Removing env/lib/python3.8/site-packages/py/_builtin.py
Removing env/lib/python3.8/site-packages/py/_code/__init__.py
Removing env/lib/python3.8/site-packages/py/_code/_assertionnew.py
Removing env/lib/python3.8/site-packages/py/_code/_assertionold.py
Removing env/lib/python3.8/site-packages/py/_code/_py2traceback.py
Removing env/lib/python3.8/site-packages/py/_code/assertion.py
Removing env/lib/python3.8/site-packages/py/_code/code.py
Removing env/lib/python3.8/site-packages/py/_code/source.py
Removing env/lib/python3.8/site-packages/py/_error.py
Removing env/lib/python3.8/site-packages/py/_io/__init__.py
Removing env/lib/python3.8/site-packages/py/_io/capture.py
Removing env/lib/python3.8/site-packages/py/_io/saferepr.py
Removing env/lib/python3.8/site-packages/py/_io/terminalwriter.py
Removing env/lib/python3.8/site-packages/py/_log/__init__.py
Removing env/lib/python3.8/site-packages/py/_log/log.py
Removing env/lib/python3.8/site-packages/py/_log/warning.py
Removing env/lib/python3.8/site-packages/py/_path/__init__.py
Removing env/lib/python3.8/site-packages/py/_path/cacheutil.py
Removing env/lib/python3.8/site-packages/py/_path/common.py
Removing env/lib/python3.8/site-packages/py/_path/local.py
Removing env/lib/python3.8/site-packages/py/_path/svnurl.py
Removing env/lib/python3.8/site-packages/py/_path/svnwc.py
Removing env/lib/python3.8/site-packages/py/_process/__init__.py
Removing env/lib/python3.8/site-packages/py/_process/cmdexec.py
Removing env/lib/python3.8/site-packages/py/_process/forkedfunc.py
Removing env/lib/python3.8/site-packages/py/_process/killproc.py
Removing env/lib/python3.8/site-packages/py/_std.py
Removing env/lib/python3.8/site-packages/py/_vendored_packages/__init__.py
Removing env/lib/python3.8/site-packages/py/_vendored_packages/apipkg.py
Removing env/lib/python3.8/site-packages/py/_vendored_packages/iniconfig.py
Removing env/lib/python3.8/site-packages/py/_version.py
Removing env/lib/python3.8/site-packages/py/_xmlgen.py
Removing env/lib/python3.8/site-packages/py/test.py
Removing env/lib/python3.8/site-packages/pyOpenSSL-19.1.0.dist-info/
Removing env/lib/python3.8/site-packages/pyasn1-0.4.8.dist-info/
Removing env/lib/python3.8/site-packages/pyasn1/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/ber/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/ber/decoder.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/ber/encoder.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/ber/eoo.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/cer/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/cer/decoder.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/cer/encoder.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/der/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/der/decoder.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/der/encoder.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/native/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/native/decoder.py
Removing env/lib/python3.8/site-packages/pyasn1/codec/native/encoder.py
Removing env/lib/python3.8/site-packages/pyasn1/compat/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1/compat/binary.py
Removing env/lib/python3.8/site-packages/pyasn1/compat/calling.py
Removing env/lib/python3.8/site-packages/pyasn1/compat/dateandtime.py
Removing env/lib/python3.8/site-packages/pyasn1/compat/integer.py
Removing env/lib/python3.8/site-packages/pyasn1/compat/octets.py
Removing env/lib/python3.8/site-packages/pyasn1/compat/string.py
Removing env/lib/python3.8/site-packages/pyasn1/debug.py
Removing env/lib/python3.8/site-packages/pyasn1/error.py
Removing env/lib/python3.8/site-packages/pyasn1/type/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1/type/base.py
Removing env/lib/python3.8/site-packages/pyasn1/type/char.py
Removing env/lib/python3.8/site-packages/pyasn1/type/constraint.py
Removing env/lib/python3.8/site-packages/pyasn1/type/error.py
Removing env/lib/python3.8/site-packages/pyasn1/type/namedtype.py
Removing env/lib/python3.8/site-packages/pyasn1/type/namedval.py
Removing env/lib/python3.8/site-packages/pyasn1/type/opentype.py
Removing env/lib/python3.8/site-packages/pyasn1/type/tag.py
Removing env/lib/python3.8/site-packages/pyasn1/type/tagmap.py
Removing env/lib/python3.8/site-packages/pyasn1/type/univ.py
Removing env/lib/python3.8/site-packages/pyasn1/type/useful.py
Removing env/lib/python3.8/site-packages/pyasn1_modules-0.2.8.dist-info/
Removing env/lib/python3.8/site-packages/pyasn1_modules/__init__.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/pem.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc1155.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc1157.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc1901.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc1902.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc1905.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2251.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2314.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2315.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2437.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2459.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2511.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2560.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2631.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2634.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2985.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc2986.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3114.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3161.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3274.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3279.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3280.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3281.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3412.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3414.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3447.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3560.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3565.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3709.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3770.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3779.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc3852.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc4043.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc4055.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc4073.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc4108.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc4210.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc4211.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc4334.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc4985.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5035.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5083.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5084.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5208.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5280.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5480.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5649.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5652.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5751.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5755.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5913.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5914.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5915.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5916.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5917.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5924.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5934.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5940.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5958.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc5990.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6010.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6019.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6031.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6032.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6120.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6170.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6187.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6210.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6211.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6402-1.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6402.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6482.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6486.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6487.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6664.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6955.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc6960.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7030.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7191.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7229.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7292.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7296.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7508.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7585.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7633.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7773.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7894-1.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7894.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7906.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc7914.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc8017.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc8018.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc8103.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc8209.py
Removing env/lib/python3.8/site-packages/pyasn1_modules/rfc8226.py
